time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-4.77470599321,3.13598496568,22.033027712,0.0631977586792,0.39287301761,0.0,-5.22566974201,2.01836155809,5.01532335863,0.00419172936498,0.206025090082,0.0,468.01972221113556,468.2077952636064,467.4720210899635,468.3255495245821
3.660000000000003,-5.09506634448,3.25794706268,22.331736873,0.0634186438212,0.405320826543,0.0,-5.45398695728,2.04698685294,4.94084515763,0.00264068837211,0.210190776899,0.0,439.90725550205224,440.2949081853083,439.59643303864897,439.4677840917959
3.720000000000003,-5.43019352188,3.38174234804,22.6278198157,0.0634661617137,0.417587839341,0.0,-5.71784546593,2.07942660123,4.92729162192,-0.00318903311837,0.189385863461,0.0,462.36245408973946,460.75899251339393,463.55377378109347,463.0953130225311
3.780000000000003,-5.78240157348,3.50761576635,22.9252206188,0.0642250271701,0.429078584816,0.0,-6.02317731633,2.11625385179,4.98424863251,0.0332541793819,0.1954523591,0.0,488.18845086120405,488.6730573904531,486.49740564350367,489.2190902172631
3.840000000000003,-6.15172785107,3.6355023707,23.2227280543,0.0666113750943,0.441050967932,0.0,-6.28856731275,2.14671534276,4.93146730545,0.0503660346184,0.206655882428,0.0,455.54776314111933,456.48069094489665,455.670740233279,457.037731172521
3.900000000000003,-6.5360444239,3.76508108175,23.5144858753,0.069345497201,0.453776678722,0.0,-6.52297591279,2.17270599563,4.79307963174,0.033648502439,0.221194849368,0.0,428.01476546648604,429.2965669651377,429.8913056361959,428.4732244137319
3.960000000000003,-6.93627338872,3.89647336109,23.8011331532,0.0711658845022,0.466795209315,0.0,-6.8188712725,2.20706383132,4.76022555689,0.0227301880201,0.206836323249,0.0,468.10798534902005,467.03280865422363,468.2817839912799,467.43171109449526
4.020000000000002,-7.35365359837,4.02981954166,24.0839582268,0.073063482825,0.479454272699,0.0,-7.09470620552,2.23782292612,4.66606463492,0.0452068998186,0.218192345301,0.0,448.9707644816544,449.93457978480257,450.19227069360306,452.0081414946497
4.080000000000001,-7.78950684005,4.1652644664,24.3641976866,0.0758026482203,0.492345923828,0.0,-7.43446698234,2.27707142379,4.67310570178,0.0465296198976,0.207205169458,0.0,488.0240057511947,487.2440007616056,487.46534491596293,487.5652166134508
4.14,-8.24407261758,4.30282045713,24.6410684527,0.0790532788746,0.504316374643,0.0,-7.71859526149,2.30822633489,4.55467038494,0.0662323377732,0.176066587961,0.0,450.95344151204483,448.46783586528363,448.5019157744988,450.10164971758934
4.199999999999998,-8.71564537705,4.44224072776,24.9102066044,0.0827703008836,0.51463885706,0.0,-8.00130951053,2.33926829589,4.41551105498,0.0516087722533,0.162461479233,0.0,446.0007113736699,444.9159834847358,445.11793040108483,443.9218929184653
4.259999999999997,-9.20419306493,4.58352721572,25.1705101969,0.085825046086,0.524801438533,0.0,-8.28443970231,2.37037035798,4.26025219662,0.0494825532194,0.180482781827,0.0,441.06601357818255,442.57968949438043,441.80283054317806,441.62909385298855
4.319999999999996,-9.71000518868,4.72671206275,25.421465505,0.0891697940631,0.535774502709,0.0,-8.57680850488,2.40253454757,4.10374416335,0.065995588486,0.187294053814,0.0,443.9056279199085,444.4967344204911,443.1199564592072,444.4778495475773
4.379999999999995,-10.23218467,4.87164280017,25.6605370967,0.0929103767393,0.547221504089,0.0,-8.83021983303,2.428605758,3.86464540704,0.0538028659335,0.196971179785,0.0,415.3104358688363,416.196716210209,415.7467627465242,414.6797469628825
4.439999999999993,-10.7697315441,5.01814948003,25.885039405,0.0959842448191,0.558782846672,0.0,-9.08907576402,2.4550116738,3.61803155065,0.045517656052,0.182362031424,0.0,415.813751571287,414.5703590642852,413.97459350015305,413.24651239683305
4.499999999999992,-11.324096653,5.16641527373,26.0962921361,0.099405958766,0.570246308688,0.0,-9.39066472253,2.48721151902,3.42248035459,0.0735121916579,0.204384102834,0.0,435.7020378450089,437.5756430169867,435.1514389986996,437.49155630546954
4.559999999999991,-11.8999124553,5.31711628239,26.3004431244,0.103988647097,0.581940340255,0.0,-9.80363087399,2.53621172207,3.37978900584,0.0815663472491,0.158231927599,0.0,497.20398795870636,493.8410960393492,494.3791099835914,494.97631056174214
4.6199999999999894,-12.4980818075,5.47037415256,26.4977185607,0.108644167875,0.591754451273,0.0,-10.1361100748,2.5724774504,3.19453195847,0.0681482774675,0.172526051915,0.0,449.3845351834333,450.56706631635086,451.12028463723647,450.03975540246864
4.679999999999988,-13.1160394889,5.62577007896,26.6830950569,0.112862704022,0.602194681009,0.0,-10.4633230411,2.60741725479,2.98319010932,0.0743115177806,0.176802802873,0.0,444.51104704045576,444.89057889158914,443.7807966179147,444.2903556939222
4.739999999999987,-13.7538222304,5.78327159404,26.8555123665,0.117232897144,0.612409819402,0.0,-10.7969480362,2.64265369668,2.76247800464,0.0697120304594,0.152081829295,0.0,445.99583304674974,443.99865480044224,444.69929115814307,444.32633142095494
4.799999999999986,-14.4127689226,5.94305239504,27.0157437663,0.121714085233,0.62208958108,0.0,-11.1686129143,2.68335611547,2.5766110653,0.0831299473787,0.175308268979,0.0,461.6277348972651,463.4807197521127,461.2318656270217,462.2948220266301
4.859999999999984,-15.0950019222,6.10541642986,27.1655849262,0.12653700809,0.633096441452,0.0,-11.5730077617,2.72873649967,2.41560377676,0.0742298029131,0.196102099604,0.0,475.67754749053285,477.29750024128566,477.0915407840824,476.41596776029576
4.919999999999983,-15.8034581742,6.27080817951,27.3077440192,0.130816507743,0.645367012782,0.0,-12.0423765207,2.78415037482,2.31960220419,0.0647735536756,0.217488486799,0.0,505.14473094304526,506.72011035336124,506.99459486142223,506.31769121681054
4.979999999999982,-16.5374061723,6.43901446162,27.4398925159,0.134965500387,0.659175477471,0.0,-12.4232288771,2.82255443853,2.08289772863,0.0767109068476,0.247767182474,0.0,461.32276081239223,463.75759731004416,463.18400924362487,464.12560574481125
5.0399999999999805,-17.2926252041,6.6091912669,27.5551483872,0.139313693156,0.674114382697,0.0,-12.751682521,2.84985760752,1.75704757485,0.0622506263664,0.251301764871,0.0,433.67259164382114,434.0332686020459,434.9186485204084,433.7094128236176
